Row ID,Order Date,Customer Name,Segment,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount
5744,3/28/2017,Dave Hallsten,Corporate,California,Office Supplies,Paper,Xerox 1977,20.04,3,0
5745,3/28/2017,Dave Hallsten,Corporate,California,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7,0
5746,3/28/2017,Dave Hallsten,Corporate,California,Furniture,Furnishings,Stackable Trays,21.56,7,0
5747,12/8/2016,Lena Hernandez,Consumer,North Carolina,Technology,Phones,Cisco SPA301,249.584,2,0.2
5748,12/8/2016,Lena Hernandez,Consumer,North Carolina,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2
5749,12/8/2016,Lena Hernandez,Consumer,North Carolina,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,0.2
5750,11/18/2017,Dave Kipp,Consumer,New York,Technology,Phones,Belkin SportFit Armband For iPhone 5s/5c, Fuchsia,74.95,5,0
5751,5/30/2014,Shahid Shariari,Consumer,Illinois,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5
5752,1/22/2016,Frank Preis,Consumer,California,Office Supplies,Labels,Avery 475,44.4,3,0
5753,1/22/2016,Frank Preis,Consumer,California,Office Supplies,Labels,Avery 476,20.65,5,0
5754,2/3/2016,Liz Carlisle,Consumer,Kentucky,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0
5755,3/29/2015,Alan Shonely,Consumer,Virginia,Office Supplies,Art,Newell 333,5.56,2,0
5756,10/14/2014,Hunter Glantz,Consumer,Texas,Office Supplies,Appliances,Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk,3.16,4,0.8
5757,10/14/2014,Hunter Glantz,Consumer,Texas,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.2
5758,8/11/2015,Barry Weirich,Consumer,North Carolina,Furniture,Furnishings,Executive Impressions 13" Clairmont Wall Clock,46.152,3,0.2
5759,11/22/2015,Brosina Hoffman,Consumer,Florida,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,32.985,3,0.5
5760,12/30/2016,Julie Prescott,Home Office,California,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0
5761,12/30/2016,Julie Prescott,Home Office,California,Office Supplies,Binders,Cardinal Hold-It CD Pocket,6.384,1,0.2
5762,8/12/2017,Justin MacKendrick,Consumer,California,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0
5763,8/12/2017,Justin MacKendrick,Consumer,California,Furniture,Furnishings,DAX Wood Document Frame,54.92,4,0
5764,11/3/2015,Fred Hopkins,Corporate,New York,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1
5765,9/10/2015,Matt Collins,Consumer,Washington,Office Supplies,Storage,Belkin 19" Center-Weighted Shelf, Gray,353.88,6,0
5766,11/8/2014,Emily Burns,Consumer,California,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2
5767,10/8/2016,Peter McVee,Home Office,Texas,Office Supplies,Labels,Avery 50,60.144,6,0.2
5768,9/8/2017,Alex Russell,Corporate,Texas,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,6,0.2
5769,2/25/2015,Sung Shariari,Consumer,Massachusetts,Office Supplies,Labels,Avery 518,3.15,1,0
5770,2/25/2015,Sung Shariari,Consumer,Massachusetts,Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages,22.72,4,0
5771,9/24/2015,Shaun Chance,Corporate,California,Furniture,Furnishings,DAX Value U-Channel Document Frames, Easel Back,14.91,3,0
5772,9/24/2015,Shaun Chance,Corporate,California,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,4,0
5773,11/26/2015,Erin Ashbrook,Corporate,Missouri,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0
5774,8/31/2016,Theone Pippenger,Consumer,Texas,Office Supplies,Storage,Super Decoflex Portable Personal File,23.968,2,0.2
5775,4/12/2016,Beth Paige,Consumer,California,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,7,0.2
5776,4/12/2016,Beth Paige,Consumer,California,Office Supplies,Binders,JM Magazine Binder,13.208,1,0.2
5777,12/4/2016,Liz MacKendrick,Consumer,New York,Office Supplies,Binders,GBC Instant Report Kit,15.528,3,0.2
5778,12/4/2016,Kean Takahito,Consumer,California,Office Supplies,Paper,Xerox 1915,104.85,1,0
5779,11/11/2014,Arthur Prichep,Consumer,California,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0
5780,11/11/2014,Arthur Prichep,Consumer,California,Furniture,Chairs,Hon Olson Stacker Stools,112.648,1,0.2
5781,4/2/2015,John Dryer,Consumer,California,Technology,Machines,Vtech AT&T CL2940 Corded Speakerphone, Black,71.976,3,0.2
5782,12/12/2015,Xylona Preis,Consumer,California,Office Supplies,Art,Newell 311,2.21,1,0
5783,12/12/2015,Xylona Preis,Consumer,California,Office Supplies,Envelopes,Peel & Seel Envelopes,15.52,4,0
5784,12/12/2015,Xylona Preis,Consumer,California,Office Supplies,Paper,Black Print Carbonless Snap-Off Rapid Letter, 8 1/2" x 7",36.44,4,0
5785,10/2/2017,Juliana Krohn,Consumer,Oregon,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7
5786,10/2/2017,Juliana Krohn,Consumer,Oregon,Office Supplies,Supplies,Acme Softgrip Scissors,39.072,6,0.2
5787,10/2/2017,Juliana Krohn,Consumer,Oregon,Office Supplies,Binders,GBC Standard Recycled Report Covers, Clear Plastic Sheets,22.638,7,0.7
5788,10/2/2017,Juliana Krohn,Consumer,Oregon,Office Supplies,Art,Berol Giant Pencil Sharpener,95.144,7,0.2
5789,4/10/2017,Mitch Gastineau,Corporate,Florida,Furniture,Furnishings,Stackable Trays,12.32,5,0.2
5790,4/10/2017,Mitch Gastineau,Corporate,Florida,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue,4.419,3,0.7
5791,9/29/2017,Patrick Gardner,Consumer,California,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35,7,0
5792,9/29/2017,Patrick Gardner,Consumer,California,Furniture,Chairs,Leather Task Chair, Black,72.784,1,0.2
5793,9/29/2017,Patrick Gardner,Consumer,California,Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote,97.84,2,0
5794,9/29/2017,Patrick Gardner,Consumer,California,Furniture,Furnishings,Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock,51.75,1,0
5795,9/29/2017,Patrick Gardner,Consumer,California,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2
5796,9/29/2014,Lisa DeCherney,Consumer,New York,Office Supplies,Storage,Dual Level, Single-Width Filing Carts,1395.54,9,0
5797,9/29/2014,Lisa DeCherney,Consumer,New York,Furniture,Furnishings,Seth Thomas 14" Putty-Colored Wall Clock,117.36,4,0
5798,9/29/2014,Lisa DeCherney,Consumer,New York,Office Supplies,Labels,Avery 48,18.9,3,0
5799,9/29/2014,Lisa DeCherney,Consumer,New York,Office Supplies,Paper,White Computer Printout Paper by Universal,77.52,2,0
5800,8/20/2014,Craig Reiter,Consumer,Illinois,Furniture,Chairs,Global Leather and Oak Executive Chair, Black,421.372,2,0.3
5801,7/11/2014,Michael Nguyen,Consumer,Texas,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2
5802,7/11/2014,Michael Nguyen,Consumer,Texas,Office Supplies,Paper,Xerox 200,10.368,2,0.2
5803,3/22/2015,Ruben Dartt,Consumer,California,Technology,Phones,Square Credit Card Reader,15.984,2,0.2
5804,5/12/2017,Julie Prescott,Home Office,Ohio,Office Supplies,Art,Newell 347,10.272,3,0.2
5805,11/13/2017,Katrina Edelman,Corporate,Texas,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2
5806,11/13/2017,Katrina Edelman,Corporate,Texas,Furniture,Bookcases,Bush Westfield Collection Bookcases, Fully Assembled,205.9992,3,0.32
5807,9/4/2016,Delfina Latchford,Consumer,Tennessee,Office Supplies,Paper,RSVP Cards & Envelopes, Blank White, 8-1/2" X 11", 24 Cards/25 Envelopes/Set,12.192,3,0.2
5808,9/4/2016,Delfina Latchford,Consumer,Tennessee,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2
5809,9/4/2016,Delfina Latchford,Consumer,Tennessee,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2
5810,2/6/2016,Karen Bern,Corporate,Tennessee,Furniture,Furnishings,Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting,132.224,4,0.2
5811,3/22/2015,Justin Deggeller,Corporate,California,Office Supplies,Paper,Easy-staple paper,105.52,4,0
5812,3/22/2015,Justin Deggeller,Corporate,California,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0
5813,3/22/2015,Justin Deggeller,Corporate,California,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,3,0.2
5814,7/2/2015,Steven Roelle,Home Office,New York,Office Supplies,Paper,Xerox 209,19.44,3,0
5815,6/15/2015,Amy Cox,Consumer,Florida,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,1,0.2
5816,11/26/2014,Lynn Smith,Consumer,New York,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0
5817,11/26/2014,Lynn Smith,Consumer,New York,Office Supplies,Binders,Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11",12.912,3,0.2
5818,11/26/2014,Lynn Smith,Consumer,New York,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,4,0.2
5819,11/26/2014,Lynn Smith,Consumer,New York,Office Supplies,Labels,Avery Address/Shipping Labels for Typewriters, 4" x 2",93.15,9,0
5820,11/26/2014,Lynn Smith,Consumer,New York,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0
5821,5/12/2017,Charles Sheldon,Corporate,California,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0
5822,5/12/2017,Charles Sheldon,Corporate,California,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0
5823,5/12/2017,Charles Sheldon,Corporate,California,Furniture,Tables,Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table,285.48,5,0.2
5824,5/12/2017,Charles Sheldon,Corporate,California,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings, Black,19.168,4,0.2
5825,5/2/2014,Andrew Roberts,Consumer,Ohio,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2
5826,9/3/2017,Katrina Bavinger,Home Office,New York,Office Supplies,Paper,Xerox 189,419.4,4,0
5827,9/3/2017,Katrina Bavinger,Home Office,New York,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1
5828,9/3/2017,Katrina Bavinger,Home Office,New York,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,0.1
5829,9/3/2017,Katrina Bavinger,Home Office,New York,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0
5830,12/3/2016,Michael Moore,Consumer,Indiana,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0
5831,12/3/2016,Michael Moore,Consumer,Indiana,Furniture,Chairs,Global Stack Chair with Arms, Black,29.98,1,0
5832,7/18/2015,Roland Fjeld,Consumer,California,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0
5833,7/21/2016,Beth Paige,Consumer,North Carolina,Office Supplies,Labels,Avery 494,6.264,3,0.2
5834,7/21/2016,Beth Paige,Consumer,North Carolina,Furniture,Chairs,Leather Task Chair, Black,363.92,5,0.2
5835,6/9/2015,Max Jones,Consumer,Florida,Office Supplies,Binders,Green Canvas Binder for 8-1/2" x 14" Sheets,64.2,5,0.7
5836,6/9/2015,Max Jones,Consumer,Florida,Office Supplies,Binders,Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets,38.52,3,0.7
5837,6/9/2015,Max Jones,Consumer,Florida,Technology,Accessories,Logitech Keyboard K120,72.6,5,0.2
5838,11/27/2017,Doug O'Connell,Consumer,California,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2
5839,3/27/2015,Mark Van Huff,Consumer,Washington,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0
5840,9/22/2015,Michael Grace,Home Office,Virginia,Office Supplies,Paper,Xerox 214,32.4,5,0
5841,9/22/2015,Michael Grace,Home Office,Virginia,Furniture,Furnishings,Westinghouse Floor Lamp with Metal Mesh Shade, Black,47.98,2,0
5842,11/17/2015,Brian Stugart,Consumer,California,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2
5843,11/17/2015,Brian Stugart,Consumer,California,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0
5844,11/17/2015,Brian Stugart,Consumer,California,Furniture,Furnishings,DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size,80.96,4,0
5845,11/17/2015,Brian Stugart,Consumer,California,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0
5846,11/17/2015,Brian Stugart,Consumer,California,Office Supplies,Paper,Xerox 203,32.4,5,0
5847,11/17/2015,Brian Stugart,Consumer,California,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2
5848,11/17/2015,Brian Stugart,Consumer,California,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0
5849,11/10/2015,Philisse Overcash,Home Office,Minnesota,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0
5850,11/10/2015,Philisse Overcash,Home Office,Minnesota,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0
5851,11/10/2015,Philisse Overcash,Home Office,Minnesota,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0
5852,11/10/2015,Philisse Overcash,Home Office,Minnesota,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,3,0
5853,11/10/2015,Philisse Overcash,Home Office,Minnesota,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0
5854,9/10/2014,Dianna Arnett,Home Office,Virginia,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0
5855,8/5/2015,Anna Häberlin,Corporate,Texas,Office Supplies,Storage,Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H,33.488,7,0.2
5856,8/5/2015,Anna Häberlin,Corporate,Texas,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2
5857,8/5/2015,Anna Häberlin,Corporate,Texas,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1,0.8
5858,8/5/2015,Anna Häberlin,Corporate,Texas,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories, Oak,14.76,5,0.6
5859,9/3/2017,Joe Kamberova,Consumer,California,Furniture,Bookcases,Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order,239.666,2,0.15
5860,11/1/2015,MaryBeth Skach,Consumer,Arkansas,Furniture,Tables,Iceberg OfficeWorks 42" Round Tables,301.96,2,0
5861,4/29/2015,Jim Kriz,Home Office,Pennsylvania,Office Supplies,Paper,Xerox 1949,7.968,2,0.2
5862,5/1/2016,Chris McAfee,Consumer,Arkansas,Office Supplies,Paper,Xerox 1914,109.92,2,0
5863,5/1/2016,Chris McAfee,Consumer,Arkansas,Office Supplies,Paper,Xerox 1994,19.44,3,0
5864,5/1/2016,Chris McAfee,Consumer,Arkansas,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0
5865,8/5/2014,Ricardo Sperren,Corporate,Connecticut,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0
5866,8/5/2014,Ricardo Sperren,Corporate,Connecticut,Office Supplies,Art,Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow,4.56,2,0
5867,8/5/2014,Ricardo Sperren,Corporate,Connecticut,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0
5868,1/4/2016,Ben Peterman,Corporate,Pennsylvania,Office Supplies,Art,Newell 312,4.672,1,0.2
5869,1/4/2016,Ben Peterman,Corporate,Pennsylvania,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7
5870,11/7/2016,Michelle Arnett,Home Office,Wyoming,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2
5871,6/14/2016,Ed Braxton,Corporate,California,Furniture,Tables,Bush Cubix Conference Tables, Fully Assembled,1293.488,7,0.2
5872,9/24/2016,Ruben Dartt,Consumer,Indiana,Furniture,Furnishings,Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting,127.95,3,0
5873,3/30/2017,Maria Etezadi,Home Office,Georgia,Office Supplies,Storage,Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers,59.76,1,0
5874,6/4/2017,Erica Hernandez,Home Office,Arkansas,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,7,0
5875,6/4/2017,Erica Hernandez,Home Office,Arkansas,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3,0
5876,4/7/2015,Frank Merwin,Home Office,Pennsylvania,Office Supplies,Art,Newell 331,11.736,3,0.2
5877,5/21/2014,Frank Gastineau,Home Office,Massachusetts,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0
5878,5/21/2014,Frank Gastineau,Home Office,Massachusetts,Office Supplies,Paper,Xerox 1992,17.94,3,0
5879,5/21/2014,Frank Gastineau,Home Office,Massachusetts,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0
5880,9/5/2016,Mark Van Huff,Consumer,New York,Office Supplies,Paper,Xerox 1885,192.16,4,0
5881,9/18/2016,Jane Waco,Corporate,California,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2
5882,9/18/2016,Jane Waco,Corporate,California,Office Supplies,Paper,Xerox 1945,368.91,9,0
5883,9/18/2016,Jane Waco,Corporate,California,Furniture,Chairs,Global High-Back Leather Tilter, Burgundy,885.528,9,0.2
5884,3/13/2016,Edward Hooks,Corporate,California,Furniture,Furnishings,Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black,28.28,2,0
5885,3/13/2016,Edward Hooks,Corporate,California,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0
5886,10/16/2014,Lynn Smith,Consumer,California,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,3,0.2
5887,10/16/2014,Lynn Smith,Consumer,California,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0
5888,10/8/2017,Barry Pond,Corporate,Rhode Island,Office Supplies,Storage,SAFCO Mobile Desk Side File, Wire Frame,42.76,1,0
5889,5/7/2015,Chris Cortes,Consumer,Kentucky,Office Supplies,Paper,Xerox 1902,45.68,2,0
5890,4/14/2016,Jill Matthias,Consumer,Maryland,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2,0
5891,11/21/2016,Roger Demir,Consumer,Illinois,Office Supplies,Paper,Xerox 1910,38.432,1,0.2
5892,11/21/2016,Roger Demir,Consumer,Illinois,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design, Black,21.568,2,0.2
5893,11/21/2016,Roger Demir,Consumer,Illinois,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3,0.2
5894,9/10/2017,Shahid Shariari,Consumer,Georgia,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0
5895,9/9/2017,Keith Dawkins,Corporate,California,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0
5896,11/1/2014,Paul Lucas,Home Office,California,Office Supplies,Labels,Avery 475,44.4,3,0
5897,11/1/2014,Paul Lucas,Home Office,California,Office Supplies,Paper,Easy-staple paper,21.4,5,0
5898,4/3/2016,Zuschuss Donatelli,Consumer,Indiana,Furniture,Furnishings,Seth Thomas 13 1/2" Wall Clock,71.12,4,0
5899,4/3/2016,Zuschuss Donatelli,Consumer,Indiana,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0
5900,1/12/2017,Linda Southworth,Corporate,California,Office Supplies,Envelopes,Staple envelope,9.78,1,0
5901,11/20/2015,Patrick Bzostek,Home Office,California,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9,0.2
5902,11/27/2016,Pamela Coakley,Corporate,New Jersey,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0
5903,11/6/2017,Frank Merwin,Home Office,California,Office Supplies,Paper,Xerox 191,59.94,3,0
5904,11/6/2017,Frank Merwin,Home Office,California,Office Supplies,Paper,Easy-staple paper,45.36,4,0
5905,11/6/2017,Frank Merwin,Home Office,California,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,0
5906,11/6/2017,Frank Merwin,Home Office,California,Office Supplies,Labels,Avery 503,41.4,4,0
5907,11/6/2017,Frank Merwin,Home Office,California,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,0
5908,12/2/2016,Keith Dawkins,Corporate,California,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2,0.2
5909,12/2/2016,Keith Dawkins,Corporate,California,Office Supplies,Appliances,Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter,59.7,3,0
5910,12/2/2016,Keith Dawkins,Corporate,California,Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories, Black,14.52,3,0
5911,12/2/2016,Keith Dawkins,Corporate,California,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2
5912,12/17/2016,Steve Carroll,Home Office,Washington,Office Supplies,Storage,Personal Filing Tote with Lid, Black/Gray,46.53,3,0
5913,8/24/2014,Dorothy Wardle,Corporate,Kentucky,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0
5914,9/17/2015,Peter Fuller,Consumer,New York,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0
